Year,Month,Smoothed_SSN
1955,11,101.99020979021007
1955,12,114.53076923076951
1956,1,127.67202797202823
1956,2,141.3377622377625
1956,3,155.0839160839163
1956,4,168.27342657342672
1956,5,180.64475524475534
1956,6,191.79090909090914
1956,7,201.3412587412588
1956,8,209.70839160839154
1956,9,216.9006993006992
1956,10,222.71048951048937
1956,11,227.89090909090893
1956,12,232.96503496503476
1957,1,238.23986013985987
1957,2,244.1608391608389
1957,3,250.1755244755242
1957,4,255.77972027972
1957,5,261.22937062937035
1957,6,266.47272727272696
1957,7,271.34825174825136
1957,8,275.6041958041954
1957,9,278.8552447552443
1957,10,281.38951048951003
1957,11,283.6594405594401
1957,12,285.010489510489
1958,1,284.57412587412534
1958,2,282.6426573426567
1958,3,279.72097902097835
1958,4,276.26783216783144
1958,5,272.60909090909024
1958,6,268.843356643356
1958,7,265.19999999999936
1958,8,261.6762237762231
1958,9,259.11398601398537
1958,10,257.92797202797135
1958,11,256.8601398601392
1958,12,255.17132867132807
1959,1,252.65874125874063
1959,2,249.23356643356578
1959,3,245.14265734265666
1959,4,240.29230769230705
1959,5,234.46503496503425
1959,6,227.93916083916014
1959,7,221.07342657342588
1959,8,214.02727272727205
1959,9,207.10419580419511
1959,10,200.42307692307622
1959,11,193.9139860139854
1959,12,187.92517482517422
1960,1,182.85034965034907
1960,2,178.24195804195745
1960,3,173.7062937062931
1960,4,169.0272727272722
1960,5,164.0517482517477
1960,6,158.6636363636358
1960,7,152.60699300699247
1960,8,146.33846153846102
1960,9,139.75244755244702
1960,10,132.64405594405542
1960,11,125.45734265734212
1960,12,118.4125874125869
1961,1,111.55244755244706
1961,2,104.59090909090861
1961,3,97.59510489510446
1961,4,91.23986013985974
1961,5,85.72587412587377
1961,6,81.10419580419547
1961,7,77.66783216783186
1961,8,75.36223776223746
1961,9,73.43216783216756
1961,10,71.34125874125849
1961,11,69.15524475524452
1961,12,66.91818181818161
1962,1,64.45454545454525
1962,2,61.81538461538441
1962,3,59.28391608391587
1962,4,56.98741258741238
1962,5,54.77062937062916
1962,6,52.77482517482498
1962,7,51.05874125874109
1962,8,49.2552447552446
1962,9,47.32167832167817
1962,10,45.486013986013845
1962,11,43.9370629370628
1962,12,42.86713286713273
1963,1,42.2265734265733
1963,2,41.907692307692194
1963,3,41.720979020978916
1963,4,41.53566433566423
1963,5,41.31188811188801
1963,6,40.941958041957925
1963,7,40.24335664335651
1963,8,39.10629370629358
1963,9,37.7412587412586
1963,10,36.10769230769216
1963,11,33.952447552447396
1963,12,31.267132867132712
1964,1,28.154545454545303
1964,2,24.9447552447551
1964,3,21.93986013986001
1964,4,19.406993006992888
1964,5,17.41118881118871
1964,6,15.846153846153763
1964,7,14.74685314685308
1964,8,14.264335664335613
1964,9,14.371328671328635
1964,10,14.786013986013963
1964,11,15.334265734265722
1964,12,15.999999999999991
1965,1,16.773426573426566
1965,2,17.7006993006993
1965,3,18.723076923076924
1965,4,19.611888111888113
1965,5,20.414685314685325
1965,6,21.405594405594428
1965,7,22.623776223776257
1965,8,24.17902097902102
1965,9,26.20979020979026
1965,10,28.777622377622432
1965,11,31.926573426573494
1965,12,35.57692307692316
1966,1,39.446853146853236
1966,2,43.5888111888113
1966,3,48.12167832167844
1966,4,53.32867132867146
1966,5,59.43216783216795
1966,6,66.14125874125884
1966,7,73.05804195804205
1966,8,79.82797202797211
1966,9,86.48461538461545
1966,10,92.93986013986019
1966,11,98.79440559440563
1966,12,103.78251748251748
1967,1,108.09650349650349
1967,2,112.20209790209786
1967,3,116.38111888111881
1967,4,120.74335664335655
1967,5,124.70349650349638
1967,6,127.93986013986
1967,7,130.78391608391595
1967,8,133.3433566433565
1967,9,135.60069930069915
1967,10,137.5937062937061
1967,11,139.56363636363616
1967,12,141.7048951048949
1968,1,144.14965034965013
1968,2,146.55944055944033
1968,3,148.38601398601372
1968,4,149.4636363636361
1968,5,150.0314685314683
1968,6,150.56223776223754
1968,7,151.30489510489485
1968,8,152.16363636363607
1968,9,152.92167832167803
1968,10,153.66713286713255
1968,11,154.43076923076893
1968,12,155.02867132867104
1969,1,155.16013986013954
1969,2,154.52377622377588
1969,3,153.4139860139857
1969,4,152.26503496503463
1969,5,151.21888111888077
1969,6,150.3195804195801
1969,7,149.50209790209757
1969,8,148.97482517482484
1969,9,148.82377622377592
1969,10,148.8265734265731
1969,11,148.85804195804167
1969,12,149.01958041958014
1970,1,149.34615384615353
1970,2,149.82587412587378
1970,3,150.4489510489507
1970,4,150.54055944055912
1970,5,149.8454545454542
1970,6,148.3979020979017
1970,7,145.78251748251708
1970,8,142.0258741258737
1970,9,137.45104895104853
1970,10,132.24335664335618
1970,11,126.5629370629366
1970,12,120.57762237762194
1971,1,114.78461538461497
1971,2,109.46433566433527
1971,3,104.5510489510486
1971,4,100.38181818181785
1971,5,97.22727272727244
1971,6,94.78321678321652
1971,7,93.1279720279718
1971,8,92.51678321678301
1971,9,92.8790209790208
1971,10,93.97622377622362
1971,11,95.66223776223761
1971,12,97.76293706293691
1972,1,99.87832167832148
1972,2,101.56153846153828
1972,3,102.48741258741236
1972,4,102.46783216783193
1972,5,101.38881118881093
1972,6,99.45804195804169
1972,7,97.03916083916056
1972,8,94.04125874125843
1972,9,90.10279720279688
1972,10,85.59580419580388
1972,11,81.09650349650317
1972,12,76.71468531468501
1973,1,72.38391608391579
1973,2,68.24685314685286
1973,3,64.41748251748224
1973,4,60.78741258741233
1973,5,57.60349650349626
1973,6,55.00209790209769
1973,7,52.65734265734246
1973,8,50.53566433566417
1973,9,48.806993006992855
1973,10,47.55524475524463
1973,11,46.78321678321666
1973,12,46.509790209790104
1974,1,46.72937062937053
1974,2,47.330069930069826
1974,3,48.127972027971936
1974,4,48.900699300699195
1974,5,49.37482517482506
1974,6,49.2272727272726
1974,7,48.314685314685164
1974,8,46.70979020979006
1974,9,44.760839160839005
1974,10,42.539860139859975
1974,11,39.92517482517466
1974,12,37.09440559440543
1975,1,34.25244755244739
1975,2,31.523776223776064
1975,3,28.93426573426559
1975,4,26.627272727272597
1975,5,24.76853146853136
1975,6,23.326573426573336
1975,7,22.44965034965027
1975,8,22.03076923076915
1975,9,21.92097902097894
1975,10,21.92587412587406
1975,11,21.779020979020913
1975,12,21.46923076923071
1976,1,20.98041958041953
1976,2,20.236363636363585
1976,3,19.440559440559394
1976,4,18.8447552447552
1976,5,18.500699300699257
1976,6,18.358741258741215
1976,7,18.5272727272727
1976,8,19.020979020979006
1976,9,19.55314685314685
1976,10,20.158741258741266
1976,11,21.153846153846168
1976,12,22.48671328671331
1977,1,24.045454545454575
1977,2,25.827272727272767
1977,3,28.055244755244818
1977,4,30.83916083916093
1977,5,34.181818181818294
1977,6,38.36783216783229
1977,7,43.56083916083929
1977,8,49.841258741258876
1977,9,56.61538461538475
1977,10,63.552447552447696
1977,11,70.91048951048965
1977,12,78.51958041958056
1978,1,85.98251748251765
1978,2,93.48461538461554
1978,3,101.3769230769232
1978,4,109.84895104895116
1978,5,118.74335664335672
1978,6,127.56013986013991
1978,7,135.89230769230772
1978,8,143.56223776223777
1978,9,150.59160839160842
1978,10,157.22937062937064
1978,11,163.68111888111883
1978,12,170.05244755244752
1979,1,176.92097902097896
1979,2,184.64755244755233
1979,3,192.84545454545443
1979,4,200.65384615384602
1979,5,207.2440559440558
1979,6,212.67342657342638
1979,7,217.33636363636342
1979,8,221.24895104895077
1979,9,224.5748251748249
1979,10,227.12867132867092
1979,11,228.67272727272686
1979,12,229.45874125874082
1980,1,229.91468531468485
1980,2,229.6999999999995
1980,3,228.15524475524424
1980,4,225.29020979020927
1980,5,221.98671328671276
1980,6,219.30279720279668
1980,7,216.8328671328666
1980,8,213.91608391608335
1980,9,210.92657342657293
1980,10,208.4776223776219
1980,11,206.6762237762233
1980,12,205.48671328671279
1981,1,204.72657342657297
1981,2,203.83916083916037
1981,3,202.61328671328627
1981,4,201.98041958041912
1981,5,202.38461538461496
1981,6,202.78741258741215
1981,7,202.3454545454541
1981,8,201.38181818181775
1981,9,200.24475524475477
1981,10,198.9818181818177
1981,11,197.19090909090858
1981,12,194.39370629370578
1982,1,190.34195804195755
1982,2,185.6258741258736
1982,3,180.88251748251693
1982,4,175.88461538461482
1982,5,169.96363636363583
1982,6,163.01958041957985
1982,7,156.1307692307687
1982,8,150.00559440559388
1982,9,144.54195804195754
1982,10,139.43986013985966
1982,11,134.42517482517437
1982,12,129.63356643356596
1983,1,125.01258741258694
1983,2,120.33356643356599
1983,3,115.21258741258701
1983,4,109.54545454545416
1983,5,103.82167832167795
1983,6,98.87552447552413
1983,7,95.04685314685281
1983,8,92.18251748251716
1983,9,90.10489510489477
1983,10,88.28391608391577
1983,11,86.35384615384586
1983,12,84.05734265734237
1984,1,80.97062937062908
1984,2,77.03846153846123
1984,3,72.85034965034933
1984,4,68.73566433566403
1984,5,64.53076923076891
1984,6,60.05454545454514
1984,7,55.11468531468501
1984,8,49.79999999999971
1984,9,44.3566433566431
1984,10,38.859440559440316
1984,11,33.54685314685292
1984,12,28.901398601398395
1985,1,25.44055944055926
1985,2,23.18881118881104
1985,3,21.85944055944044
1985,4,21.090209790209695
1985,5,20.670629370629296
1985,6,20.497902097902028
1985,7,20.35734265734259
1985,8,20.090209790209723
1985,9,19.58181818181812
1985,10,18.72797202797197
1985,11,17.772727272727213
1985,12,17.00419580419575
1986,1,16.307692307692257
1986,2,15.695104895104846
1986,3,15.213986013985965
1986,4,14.762937062937016
1986,5,14.4363636363636
1986,6,14.372727272727248
1986,7,14.489510489510474
1986,8,14.620279720279715
1986,9,14.832867132867136
1986,10,15.384615384615396
1986,11,16.46083916083918
1986,12,18.106293706293734
1987,1,20.0636363636364
1987,2,22.325174825174873
1987,3,24.77832167832173
1987,4,27.260839160839225
1987,5,30.160139860139928
1987,6,33.37972027972036
1987,7,36.77412587412597
1987,8,40.56993006993017
1987,9,44.92657342657354
1987,10,50.04055944055956
1987,11,55.85454545454559
1987,12,61.953146853147004
1988,1,68.46013986014003
1988,2,75.85244755244776
1988,3,84.45314685314706
1988,4,94.44545454545475
1988,5,105.23566433566454
1988,6,115.84615384615402
1988,7,126.5370629370631
1988,8,137.52867132867146
1988,9,148.2041958041959
1988,10,158.39930069930077
1988,11,167.73006993006993
1988,12,176.1104895104895
1989,1,183.9552447552447
1989,2,191.34125874125863
1989,3,198.03076923076907
1989,4,203.53216783216763
1989,5,207.48041958041932
1989,6,210.41958041958014
1989,7,212.47902097902062
1989,8,212.93636363636324
1989,9,212.18321678321638
1989,10,210.81188811188767
1989,11,208.9937062937058
1989,12,207.09580419580374
1990,1,204.98671328671279
1990,2,202.32307692307648
1990,3,199.2678321678317
1990,4,196.4776223776219
1990,5,194.6321678321674
1990,6,193.6426573426569
1990,7,192.70139860139815
1990,8,192.2174825174821
1990,9,193.03916083916047
1990,10,194.7251748251745
1990,11,196.9328671328668
1990,12,199.16363636363602
1991,1,200.94965034964997
1991,2,202.18251748251714
1991,3,203.22657342657303
1991,4,204.26013986013945
1991,5,204.82657342657305
1991,6,204.68181818181773
1991,7,203.84615384615336
1991,8,202.4335664335659
1991,9,199.69650349650294
1991,10,195.04895104895047
1991,11,188.64895104895044
1991,12,180.94615384615327
1992,1,172.73566433566373
1992,2,164.4461538461532
1992,3,156.10839160839097
1992,4,147.84825174825116
1992,5,139.9671328671323
1992,6,132.84825174825122
1992,7,126.61958041957993
1992,8,121.0566433566429
1992,9,115.9258741258737
1992,10,111.2153846153842
1992,11,107.11748251748213
1992,12,103.7118881118877
1993,1,100.5692307692304
1993,2,97.34895104895071
1993,3,93.85734265734231
1993,4,89.96083916083882
1993,5,85.68251748251716
1993,6,81.0328671328668
1993,7,76.27202797202766
1993,8,71.59300699300668
1993,9,67.14125874125844
1993,10,63.010489510489236
1993,11,59.37132867132843
1993,12,56.2230769230767
1994,1,53.5146853146851
1994,2,51.4055944055942
1994,3,49.67412587412569
1994,4,48.08391608391591
1994,5,46.594405594405444
1994,6,45.10209790209775
1994,7,43.68251748251734
1994,8,42.25314685314671
1994,9,40.679720279720144
1994,10,39.18181818181804
1994,11,37.859440559440415
1994,12,36.61328671328658
1995,1,35.325874125873995
1995,2,33.79370629370616
1995,3,31.982517482517345
1995,4,29.970629370629233
1995,5,27.80489510489497
1995,6,25.596503496503363
1995,7,23.456643356643234
1995,8,21.379720279720168
1995,9,19.488111888111785
1995,10,17.969230769230677
1995,11,16.573426573426485
1995,12,15.237762237762157
1996,1,14.198601398601326
1996,2,13.473426573426512
1996,3,12.934965034964984
1996,4,12.376923076923033
1996,5,11.802097902097868
1996,6,11.395804195804168
1996,7,11.266433566433545
1996,8,11.362937062937046
1996,9,11.550349650349643
1996,10,11.946153846153853
1996,11,12.623776223776243
1996,12,13.593706293706319
1997,1,14.984615384615422
1997,2,16.743356643356687
1997,3,18.747552447552504
1997,4,21.0391608391609
1997,5,23.797902097902167
1997,6,27.00839160839169
1997,7,30.50419580419589
1997,8,34.16853146853157
1997,9,38.058741258741364
1997,10,42.57762237762248
1997,11,47.810489510489624
1997,12,53.35384615384625
1998,1,59.073426573426666
1998,2,64.86923076923085
1998,3,70.54755244755252
1998,4,76.10419580419584
1998,5,81.15524475524478
1998,6,85.23216783216786
1998,7,88.70839160839162
1998,8,92.37972027972029
1998,9,96.73566433566432
1998,10,101.30839160839159
1998,11,105.53986013986011
1998,12,109.91958041958037
1999,1,114.62587412587406
1999,2,119.23916083916077
1999,3,123.52027972027966
1999,4,127.47272727272721
1999,5,131.40349650349646
1999,6,135.7538461538461
1999,7,140.52657342657335
1999,8,145.66853146853134
1999,9,150.99300699300687
1999,10,155.97832167832155
1999,11,160.68111888111872
1999,12,165.12867132867112
2000,1,168.64755244755221
2000,2,171.08461538461512
2000,3,172.6944055944053
2000,4,173.6188811188808
2000,5,174.12517482517447
2000,6,173.9503496503493
2000,7,172.99930069930033
2000,8,171.41958041958003
2000,9,168.82167832167792
2000,10,165.7027972027968
2000,11,162.82867132867096
2000,12,160.1237762237759
2001,1,158.0755244755241
2001,2,157.44055944055913
2001,3,158.38391608391578
2001,4,160.48461538461507
2001,5,163.14685314685283
2001,6,166.65664335664312
2001,7,170.80629370629347
2001,8,174.2664335664333
2001,9,176.5706293706291
2001,10,178.28251748251716
2001,11,179.47272727272696
2001,12,179.88391608391572
2002,1,179.53846153846115
2002,2,178.56923076923036
2002,3,176.92237762237716
2002,4,174.33216783216736
2002,5,170.8643356643352
2002,6,166.61258741258692
2002,7,161.19510489510438
2002,8,155.14265734265683
2002,9,149.53286713286664
2002,10,144.15384615384568
2002,11,138.64615384615337
2002,12,133.30979020978972
2003,1,128.16713286713238
2003,2,122.92377622377577
2003,3,117.49510489510448
2003,4,112.27272727272687
2003,5,107.33146853146813
2003,6,102.41958041958004
2003,7,97.93636363636328
2003,8,94.26433566433532
2003,9,91.25664335664302
2003,10,88.40489510489478
2003,11,85.51958041958012
2003,12,82.82727272727244
2004,1,80.14755244755219
2004,2,77.19999999999973
2004,3,74.27762237762212
2004,4,71.59860139860116
2004,5,68.98251748251725
2004,6,66.57342657342635
2004,7,64.44825174825154
2004,8,62.46363636363616
2004,9,60.53356643356624
2004,10,58.82237762237743
2004,11,57.36853146853128
2004,12,55.769930069929885
2005,1,53.99720279720261
2005,2,52.38811188811171
2005,3,50.87692307692291
2005,4,49.08111888111872
2005,5,47.08251748251732
2005,6,45.21328671328655
2005,7,43.538461538461384
2005,8,41.993706293706126
2005,9,40.42307692307676
2005,10,38.78111888111872
2005,11,36.88951048951034
2005,12,34.72307692307679
2006,1,32.68251748251735
2006,2,30.8251748251747
2006,3,29.095104895104786
2006,4,27.69650349650339
2006,5,26.77132867132857
2006,6,26.155944055943955
2006,7,25.620279720279626
2006,8,25.06643356643348
2006,9,24.332867132867047
2006,10,23.337062937062854
2006,11,22.278321678321586
2006,12,21.21818181818173
2007,1,19.952447552447463
2007,2,18.505594405594316
2007,3,17.06993006992998
2007,4,15.747552447552367
2007,5,14.474125874125804
2007,6,13.175524475524405
2007,7,11.967132867132797
2007,8,10.899999999999933
2007,9,9.939860139860077
2007,10,9.040559440559385
2007,11,8.237062937062888
2007,12,7.544055944055901
2008,1,6.941958041958003
2008,2,6.356643356643321
2008,3,5.716783216783182
2008,4,5.157342657342622
2008,5,4.725874125874094
2008,6,4.379020979020951
2008,7,4.010489510489488
2008,8,3.612587412587394
2008,9,3.190209790209774
2008,10,2.776923076923064
2008,11,2.488111888111877
2008,12,2.3839160839160765
2009,1,2.351748251748251
2009,2,2.3825174825174886
2009,3,2.613986013986029
2009,4,3.1258741258741476
2009,5,3.8958041958042218
2009,6,4.8958041958042235
2009,7,6.0391608391608695
2009,8,7.2755244755245085
2009,9,8.59300699300703
2009,10,10.014685314685355
2009,11,11.551048951048994
2009,12,13.198601398601442
2010,1,14.953146853146894
2010,2,16.71678321678325
2010,3,18.371328671328705
2010,4,19.949650349650387
2010,5,21.660839160839206
2010,6,23.6475524475525
2010,7,25.909790209790266
2010,8,28.425874125874184
2010,9,31.097202797202858
2010,10,33.91538461538468
2010,11,37.08041958041966
2010,12,40.89160839160849
2011,1,45.50069930069941
2011,2,50.93426573426585
2011,3,56.92307692307702
2011,4,63.04195804195811
2011,5,69.06223776223781
2011,6,74.70069930069933
2011,7,79.71678321678323
2011,8,83.94825174825176
2011,9,87.35734265734263
2011,10,90.13216783216777
2011,11,92.32167832167822
2011,12,93.9496503496502
2012,1,94.90909090909072
2012,2,95.16573426573407
2012,3,94.74475524475504
2012,4,93.49790209790189
2012,5,91.48531468531448
2012,6,89.26503496503476
2012,7,87.38881118881098
2012,8,86.03706293706273
2012,9,85.56013986013964
2012,10,85.7055944055942
2012,11,85.89230769230751
2012,12,85.92797202797186
2013,1,85.78391608391594
2013,2,85.6090909090908
2013,3,85.77062937062927
2013,4,86.73846153846144
2013,5,88.68811188811178
2013,6,91.53426573426563
2013,7,94.90629370629361
2013,8,98.45174825174814
2013,9,101.73076923076913
2013,10,104.59370629370619
2013,11,107.16713286713275
2013,12,109.3167832167831
2014,1,111.07482517482501
2014,2,112.53776223776204
2014,3,113.73846153846132
2014,4,114.51748251748225
2014,5,114.3769230769228
2014,6,113.04335664335636
2014,7,110.65104895104865
2014,8,107.44685314685283
2014,9,103.59650349650317
2014,10,99.61748251748219
2014,11,95.74335664335632
2014,12,91.97902097902065
2015,1,88.50209790209757
2015,2,85.27902097902069
2015,3,82.06923076923047
2015,4,78.76153846153818
2015,5,75.5720279720277
2015,6,72.6643356643354
2015,7,70.02587412587388
2015,8,67.46643356643332
2015,9,65.02937062937039
2015,10,62.6363636363634
2015,11,60.33216783216761
2015,12,58.120279720279505
2016,1,55.70559440559419
2016,2,52.916783216782996
2016,3,49.97482517482495
2016,4,47.06713286713266
2016,5,44.28251748251729
2016,6,41.54405594405576
2016,7,38.795804195804024
2016,8,36.13076923076907
2016,9,33.72517482517466
2016,10,31.68251748251734
2016,11,30.05034965034952
2016,12,28.70069930069918
2017,1,27.534265734265624
2017,2,26.49440559440549
2017,3,25.521678321678227
2017,4,24.490909090908993
2017,5,23.3944055944055
2017,6,22.124475524475432
2017,7,20.795104895104803
2017,8,19.568531468531383
2017,9,18.432167832167742
2017,10,17.292307692307602
2017,11,15.980419580419492
2017,12,14.528671328671248
2018,1,13.05804195804188
2018,2,11.653846153846086
2018,3,10.338461538461475
2018,4,9.127972027971971
2018,5,8.072727272727224
2018,6,7.2545454545454096
2018,7,6.783216783216743
2018,8,6.596503496503463
2018,9,6.58741258741256
2018,10,6.4937062937062695
2018,11,6.229370629370605
2018,12,5.908391608391584
2019,1,5.538461538461515
2019,2,5.134965034965012
2019,3,4.719580419580398
2019,4,4.320279720279697
2019,5,4.019580419580397
2019,6,3.7594405594405376
2019,7,3.4342657342657152
2019,8,3.0790209790209637
2019,9,2.7713286713286593
2019,10,2.506993006992998
2019,11,2.2272727272727253
2019,12,2.0286713286713347
2020,1,2.153846153846167
2020,2,2.6566433566433743
2020,3,3.45874125874128
2020,4,4.478321678321704
2020,5,5.635664335664366
2020,6,6.869230769230803
2020,7,8.137062937062973
2020,8,9.50979020979025
2020,9,10.883216783216826
2020,10,12.218181818181861
2020,11,13.730769230769273
2020,12,15.42937062937067
2021,1,17.24825174825179
2021,2,19.196503496503546
2021,3,21.206293706293764
2021,4,23.39860139860146
2021,5,25.85454545454553
2021,6,28.755244755244835
2021,7,32.196503496503574
2021,8,36.10769230769239
2021,9,40.42167832167841
2021,10,45.10629370629378
2021,11,50.13986013986022
2021,12,55.169930069930146
2022,1,59.838461538461615
2022,2,64.30419580419586
2022,3,68.78041958041965
2022,4,73.38041958041963
2022,5,77.97902097902102
2022,6,82.31118881118881
2022,7,86.43566433566436
2022,8,90.6237762237762
2022,9,95.01888111888111
2022,10,99.56503496503494
2022,11,104.12027972027968
2022,12,108.50979020979015
2023,1,112.58461538461528
2023,2,116.29720279720269
2023,3,119.65384615384602
2023,4,122.30419580419563
2023,5,123.85104895104877
2023,6,124.4874125874124
2023,7,124.70139860139841
2023,8,124.68181818181799
2023,9,124.95664335664316
2023,10,125.92027972027955
2023,11,127.46013986013969
2023,12,129.78461538461522
2024,1,133.01468531468515
2024,2,136.75264735264733
2024,3,140.71983016983012
2024,4,144.74315684315678
2024,5,148.64955044955036
2024,6,152.26593406593398
2024,7,155.41923076923067
